opening_t,gross_t,losses_t,after_inflow_t,served_t,served_critical_t,closing_t,shortage_t,shortage_critical_t,at,until,year,storage_id,demand_t,critical_demand_t,inventory_t_year,holding_mln
20.60000000000000000000000000,0,0.00,20.60000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,20.50000000000000000000000000,0E-28,0E-29,222,223,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05630136986301369863013698631,0.04053698630136986301369863014
20.50000000000000000000000000,0,0.00,20.50000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,20.40000000000000000000000000,0E-28,0E-29,223,224,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05602739726027397260273972603,0.04033972602739726027397260274
20.40000000000000000000000000,0,0.00,20.40000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,20.30000000000000000000000000,0E-28,0E-29,224,225,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05575342465753424657534246576,0.04014246575342465753424657535
20.30000000000000000000000000,0,0.00,20.30000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,20.20000000000000000000000000,0E-28,0E-29,225,226,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05547945205479452054794520548,0.03994520547945205479452054795
20.20000000000000000000000000,0,0.00,20.20000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,20.10000000000000000000000000,0E-28,0E-29,226,227,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05520547945205479452054794521,0.03974794520547945205479452055
20.10000000000000000000000000,0,0.00,20.10000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,20.00000000000000000000000000,0E-28,0E-29,227,228,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05493150684931506849315068494,0.03955068493150684931506849316
20.00000000000000000000000000,0,0.00,20.00000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,19.90000000000000000000000000,0E-28,0E-29,228,229,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05465753424657534246575342466,0.03935342465753424657534246576
19.90000000000000000000000000,0,0.00,19.90000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,19.80000000000000000000000000,0E-28,0E-29,229,230,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05438356164383561643835616439,0.03915616438356164383561643836
19.80000000000000000000000000,0,0.00,19.80000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,19.70000000000000000000000000,0E-28,0E-29,230,231,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05410958904109589041095890412,0.03895890410958904109589041097
19.70000000000000000000000000,0,0.00,19.70000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,19.60000000000000000000000000,0E-28,0E-29,231,232,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05383561643835616438356164384,0.03876164383561643835616438356
19.60000000000000000000000000,0,0.00,19.60000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,19.50000000000000000000000000,0E-28,0E-29,232,233,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05356164383561643835616438357,0.03856438356164383561643835617
19.50000000000000000000000000,0,0.00,19.50000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,19.40000000000000000000000000,0E-28,0E-29,233,234,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05328767123287671232876712329,0.03836712328767123287671232877
19.40000000000000000000000000,0,0.00,19.40000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,19.30000000000000000000000000,0E-28,0E-29,234,235,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05301369863013698630136986302,0.03816986301369863013698630137
19.30000000000000000000000000,0,0.00,19.30000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,19.20000000000000000000000000,0E-28,0E-29,235,236,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05273972602739726027397260274,0.03797260273972602739726027397
19.20000000000000000000000000,0,0.00,19.20000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,19.10000000000000000000000000,0E-28,0E-29,236,237,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05246575342465753424657534247,0.03777534246575342465753424658
19.10000000000000000000000000,0,0.00,19.10000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,19.00000000000000000000000000,0E-28,0E-29,237,238,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05219178082191780821917808220,0.03757808219178082191780821918
19.00000000000000000000000000,0,0.00,19.00000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,18.90000000000000000000000000,0E-28,0E-29,238,239,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05191780821917808219178082192,0.03738082191780821917808219178
18.90000000000000000000000000,0,0.00,18.90000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,18.80000000000000000000000000,0E-28,0E-29,239,240,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05164383561643835616438356165,0.03718356164383561643835616439
18.80000000000000000000000000,0,0.00,18.80000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,18.70000000000000000000000000,0E-28,0E-29,240,241,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05136986301369863013698630138,0.03698630136986301369863013699
18.70000000000000000000000000,0,0.00,18.70000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,18.60000000000000000000000000,0E-28,0E-29,241,242,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05109589041095890410958904110,0.03678904109589041095890410959
18.60000000000000000000000000,0,0.00,18.60000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,18.50000000000000000000000000,0E-28,0E-29,242,243,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05082191780821917808219178083,0.03659178082191780821917808220
18.50000000000000000000000000,0,0.00,18.50000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,18.40000000000000000000000000,0E-28,0E-29,243,244,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05054794520547945205479452055,0.03639452054794520547945205480
18.40000000000000000000000000,0,0.00,18.40000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,18.30000000000000000000000000,0E-28,0E-29,244,245,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05027397260273972602739726028,0.03619726027397260273972602740
18.30000000000000000000000000,0,0.00,18.30000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,18.20000000000000000000000000,0E-28,0E-29,245,246,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.05000000000000000000000000000,0.03600000000000000000000000000
18.20000000000000000000000000,0,0.00,18.20000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,18.10000000000000000000000000,0E-28,0E-29,246,247,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04972602739726027397260273973,0.03580273972602739726027397261
18.10000000000000000000000000,0,0.00,18.10000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,18.00000000000000000000000000,0E-28,0E-29,247,248,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04945205479452054794520547946,0.03560547945205479452054794521
18.00000000000000000000000000,0,0.00,18.00000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,17.90000000000000000000000000,0E-28,0E-29,248,249,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04917808219178082191780821918,0.03540821917808219178082191781
17.90000000000000000000000000,0,0.00,17.90000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,17.80000000000000000000000000,0E-28,0E-29,249,250,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04890410958904109589041095891,0.03521095890410958904109589042
17.80000000000000000000000000,0,0.00,17.80000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,17.70000000000000000000000000,0E-28,0E-29,250,251,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04863013698630136986301369864,0.03501369863013698630136986302
17.70000000000000000000000000,0,0.00,17.70000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,17.60000000000000000000000000,0E-28,0E-29,251,252,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04835616438356164383561643836,0.03481643835616438356164383562
17.60000000000000000000000000,0,0.00,17.60000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,17.50000000000000000000000000,0E-28,0E-29,252,253,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04808219178082191780821917809,0.03461917808219178082191780822
17.50000000000000000000000000,0,0.00,17.50000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,17.40000000000000000000000000,0E-28,0E-29,253,254,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04780821917808219178082191781,0.03442191780821917808219178082
17.40000000000000000000000000,0,0.00,17.40000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,17.30000000000000000000000000,0E-28,0E-29,254,255,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04753424657534246575342465754,0.03422465753424657534246575343
17.30000000000000000000000000,0,0.00,17.30000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,17.20000000000000000000000000,0E-28,0E-29,255,256,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04726027397260273972602739726,0.03402739726027397260273972603
17.20000000000000000000000000,0,0.00,17.20000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,17.10000000000000000000000000,0E-28,0E-29,256,257,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04698630136986301369863013699,0.03383013698630136986301369863
17.10000000000000000000000000,0,0.00,17.10000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,17.00000000000000000000000000,0E-28,0E-29,257,258,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04671232876712328767123287672,0.03363287671232876712328767124
17.00000000000000000000000000,0,0.00,17.00000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,16.90000000000000000000000000,0E-28,0E-29,258,259,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04643835616438356164383561644,0.03343561643835616438356164384
16.90000000000000000000000000,0,0.00,16.90000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,16.80000000000000000000000000,0E-28,0E-29,259,260,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04616438356164383561643835617,0.03323835616438356164383561644
16.80000000000000000000000000,0,0.00,16.80000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,16.70000000000000000000000000,0E-28,0E-29,260,261,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04589041095890410958904109590,0.03304109589041095890410958905
16.70000000000000000000000000,0,0.00,16.70000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,16.60000000000000000000000000,0E-28,0E-29,261,262,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04561643835616438356164383562,0.03284383561643835616438356165
16.60000000000000000000000000,0,0.00,16.60000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,16.50000000000000000000000000,0E-28,0E-29,262,263,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04534246575342465753424657535,0.03264657534246575342465753425
16.50000000000000000000000000,0,0.00,16.50000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,16.40000000000000000000000000,0E-28,0E-29,263,264,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04506849315068493150684931507,0.03244931506849315068493150685
16.40000000000000000000000000,0,0.00,16.40000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,16.30000000000000000000000000,0E-28,0E-29,264,265,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04479452054794520547945205480,0.03225205479452054794520547946
16.30000000000000000000000000,0,0.00,16.30000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,16.20000000000000000000000000,0E-28,0E-29,265,266,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04452054794520547945205479452,0.03205479452054794520547945205
16.20000000000000000000000000,0,0.00,16.20000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,16.10000000000000000000000000,0E-28,0E-29,266,267,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04424657534246575342465753425,0.03185753424657534246575342466
16.10000000000000000000000000,0,0.00,16.10000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,16.00000000000000000000000000,0E-28,0E-29,267,268,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04397260273972602739726027398,0.03166027397260273972602739727
16.00000000000000000000000000,0,0.00,16.00000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,15.90000000000000000000000000,0E-28,0E-29,268,269,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04369863013698630136986301370,0.03146301369863013698630136986
15.90000000000000000000000000,0,0.00,15.90000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,15.80000000000000000000000000,0E-28,0E-29,269,270,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04342465753424657534246575343,0.03126575342465753424657534247
15.80000000000000000000000000,0,0.00,15.80000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,15.70000000000000000000000000,0E-28,0E-29,270,271,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04315068493150684931506849316,0.03106849315068493150684931508
15.70000000000000000000000000,0,0.00,15.70000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,15.60000000000000000000000000,0E-28,0E-29,271,272,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04287671232876712328767123288,0.03087123287671232876712328767
15.60000000000000000000000000,0,0.00,15.60000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,15.50000000000000000000000000,0E-28,0E-29,272,273,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04260273972602739726027397261,0.03067397260273972602739726028
15.50000000000000000000000000,0,0.00,15.50000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,15.40000000000000000000000000,0E-28,0E-29,273,274,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04232876712328767123287671233,0.03047671232876712328767123288
15.40000000000000000000000000,0,0.00,15.40000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,15.30000000000000000000000000,0E-28,0E-29,274,275,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04205479452054794520547945206,0.03027945205479452054794520548
15.30000000000000000000000000,0,0.00,15.30000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,15.20000000000000000000000000,0E-28,0E-29,275,276,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04178082191780821917808219178,0.03008219178082191780821917808
15.20000000000000000000000000,0,0.00,15.20000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,15.10000000000000000000000000,0E-28,0E-29,276,277,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04150684931506849315068493151,0.02988493150684931506849315069
15.10000000000000000000000000,0,0.00,15.10000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,15.00000000000000000000000000,0E-28,0E-29,277,278,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04123287671232876712328767124,0.02968767123287671232876712329
15.00000000000000000000000000,0,0.00,15.00000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,14.90000000000000000000000000,0E-28,0E-29,278,279,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04095890410958904109589041096,0.02949041095890410958904109589
14.90000000000000000000000000,0,0.00,14.90000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,14.80000000000000000000000000,0E-28,0E-29,279,280,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04068493150684931506849315069,0.02929315068493150684931506850
14.80000000000000000000000000,0,0.00,14.80000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,14.70000000000000000000000000,0E-28,0E-29,280,281,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04041095890410958904109589042,0.02909589041095890410958904110
14.70000000000000000000000000,0,0.00,14.70000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,14.60000000000000000000000000,0E-28,0E-29,281,282,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.04013698630136986301369863014,0.02889863013698630136986301370
14.60000000000000000000000000,0,0.00,14.60000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,14.50000000000000000000000000,0E-28,0E-29,282,283,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03986301369863013698630136987,0.02870136986301369863013698631
14.50000000000000000000000000,0,0.00,14.50000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,14.40000000000000000000000000,0E-28,0E-29,283,284,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03958904109589041095890410959,0.02850410958904109589041095890
14.40000000000000000000000000,0,0.00,14.40000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,14.30000000000000000000000000,0E-28,0E-29,284,285,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03931506849315068493150684932,0.02830684931506849315068493151
14.30000000000000000000000000,0,0.00,14.30000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,14.20000000000000000000000000,0E-28,0E-29,285,286,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03904109589041095890410958904,0.02810958904109589041095890411
14.20000000000000000000000000,0,0.00,14.20000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,14.10000000000000000000000000,0E-28,0E-29,286,287,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03876712328767123287671232877,0.02791232876712328767123287671
14.10000000000000000000000000,0,0.00,14.10000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,14.00000000000000000000000000,0E-28,0E-29,287,288,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03849315068493150684931506850,0.02771506849315068493150684932
14.00000000000000000000000000,0,0.00,14.00000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,13.90000000000000000000000000,0E-28,0E-29,288,289,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03821917808219178082191780822,0.02751780821917808219178082192
13.90000000000000000000000000,0,0.00,13.90000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,13.80000000000000000000000000,0E-28,0E-29,289,290,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03794520547945205479452054795,0.02732054794520547945205479452
13.80000000000000000000000000,0,0.00,13.80000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,13.70000000000000000000000000,0E-28,0E-29,290,291,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03767123287671232876712328768,0.02712328767123287671232876713
13.70000000000000000000000000,0,0.00,13.70000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,13.60000000000000000000000000,0E-28,0E-29,291,292,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03739726027397260273972602740,0.02692602739726027397260273973
13.60000000000000000000000000,0,0.00,13.60000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,13.50000000000000000000000000,0E-28,0E-29,292,293,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03712328767123287671232876713,0.02672876712328767123287671233
13.50000000000000000000000000,0,0.00,13.50000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,13.40000000000000000000000000,0E-28,0E-29,293,294,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03684931506849315068493150685,0.02653150684931506849315068493
13.40000000000000000000000000,0,0.00,13.40000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,13.30000000000000000000000000,0E-28,0E-29,294,295,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03657534246575342465753424658,0.02633424657534246575342465754
13.30000000000000000000000000,0,0.00,13.30000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,13.20000000000000000000000000,0E-28,0E-29,295,296,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03630136986301369863013698630,0.02613698630136986301369863014
13.20000000000000000000000000,0,0.00,13.20000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,13.10000000000000000000000000,0E-28,0E-29,296,297,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03602739726027397260273972603,0.02593972602739726027397260274
13.10000000000000000000000000,0,0.00,13.10000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,13.00000000000000000000000000,0E-28,0E-29,297,298,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03575342465753424657534246576,0.02574246575342465753424657535
13.00000000000000000000000000,0,0.00,13.00000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,12.90000000000000000000000000,0E-28,0E-29,298,299,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03547945205479452054794520548,0.02554520547945205479452054795
12.90000000000000000000000000,0,0.00,12.90000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,12.80000000000000000000000000,0E-28,0E-29,299,300,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03520547945205479452054794521,0.02534794520547945205479452055
12.80000000000000000000000000,0,0.00,12.80000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,12.70000000000000000000000000,0E-28,0E-29,300,301,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03493150684931506849315068494,0.02515068493150684931506849316
12.70000000000000000000000000,0,0.00,12.70000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,12.60000000000000000000000000,0E-28,0E-29,301,302,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03465753424657534246575342466,0.02495342465753424657534246576
12.60000000000000000000000000,0,0.00,12.60000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,12.50000000000000000000000000,0E-28,0E-29,302,303,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03438356164383561643835616439,0.02475616438356164383561643836
12.50000000000000000000000000,0,0.00,12.50000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,12.40000000000000000000000000,0E-28,0E-29,303,304,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03410958904109589041095890411,0.02455890410958904109589041096
12.40000000000000000000000000,0,0.00,12.40000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,12.30000000000000000000000000,0E-28,0E-29,304,305,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03383561643835616438356164384,0.02436164383561643835616438356
12.30000000000000000000000000,0,0.00,12.30000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,12.20000000000000000000000000,0E-28,0E-29,305,306,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03356164383561643835616438356,0.02416438356164383561643835616
12.20000000000000000000000000,0,0.00,12.20000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,12.10000000000000000000000000,0E-28,0E-29,306,307,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03328767123287671232876712329,0.02396712328767123287671232877
12.10000000000000000000000000,0,0.00,12.10000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,12.00000000000000000000000000,0E-28,0E-29,307,308,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03301369863013698630136986302,0.02376986301369863013698630137
12.00000000000000000000000000,0,0.00,12.00000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,11.90000000000000000000000000,0E-28,0E-29,308,309,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03273972602739726027397260274,0.02357260273972602739726027397
11.90000000000000000000000000,0,0.00,11.90000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,11.80000000000000000000000000,0E-28,0E-29,309,310,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03246575342465753424657534247,0.02337534246575342465753424658
11.80000000000000000000000000,0,0.00,11.80000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,11.70000000000000000000000000,0E-28,0E-29,310,311,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03219178082191780821917808220,0.02317808219178082191780821918
11.70000000000000000000000000,0,0.00,11.70000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,11.60000000000000000000000000,0E-28,0E-29,311,312,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03191780821917808219178082192,0.02298082191780821917808219178
11.60000000000000000000000000,0,0.00,11.60000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,11.50000000000000000000000000,0E-28,0E-29,312,313,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03164383561643835616438356165,0.02278356164383561643835616439
11.50000000000000000000000000,0,0.00,11.50000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,11.40000000000000000000000000,0E-28,0E-29,313,314,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03136986301369863013698630137,0.02258630136986301369863013699
11.40000000000000000000000000,0,0.00,11.40000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,11.30000000000000000000000000,0E-28,0E-29,314,315,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03109589041095890410958904110,0.02238904109589041095890410959
11.30000000000000000000000000,0,0.00,11.30000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,11.20000000000000000000000000,0E-28,0E-29,315,316,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03082191780821917808219178082,0.02219178082191780821917808219
11.20000000000000000000000000,0,0.00,11.20000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,11.10000000000000000000000000,0E-28,0E-29,316,317,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03054794520547945205479452055,0.02199452054794520547945205480
11.10000000000000000000000000,0,0.00,11.10000000000000000000000000,0.1000000000000000000000000000,0.05000000000000000000000000000,11.00000000000000000000000000,0E-28,0E-29,317,318,2035,UPGRADE,0.1000000000000000000000000000,0.05000000000000000000000000000,0.03027397260273972602739726028,0.02179726027397260273972602740
